Unnamed: 0,id,tweet_url,created_at,parsed_created_at,user_screen_name,text,original_text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified,hour,date,mentioned_accounts,nb_words,nb_chars,nb_mentions,nb_hashtags,nb_urls,emojis,emojis_names,nb_emojis,part,vaccine name,product name,company name,side effects,risks,benefits,vaccine benefits,organization,vaccine type,regulatory status,clinical trial phase,vaccination campaign,adverse reaction,immunization rate,public health policy,vaccine efficacy,vaccine safety,population segment,marketing strategy,public opinion,government funding,regulatory decision,economic impact,sickness name
89,1311585513174900736,https://twitter.com/Erwan_Lecomte/status/1311585513174900736,Thu Oct 01 08:35:29 +0000 2020,2020-10-01 08:35:29,Erwan_Lecomte,Covid-19 : pas de résultats avant l'élection pour les essais cliniques du vaccin de Moderna,Covid-19 : pas de résultats avant l'élection pour les essais cliniques du vaccin de Moderna https://t.co/FSSBZ8d6oJ,original,,,,https://ift.tt/36lMr7T,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",1179488107,Thu Feb 14 15:11:08 +0000 2013,FALSE,"Journaliste. Ex-rédacteur en chef adjoint pôle web de @Sciences_Avenir. Dompteur de drones, biker de trottinette, ceinture noire de slack, expatrié au Brésil",3410,4230,653,216,,Erwan Lecomte,17876,,http://sciencesetavenir.fr,TRUE,8,2020-10-01,,20.0,115.0,0,0.0,1.0,,,0.0,1.0,,,Moderna,,,,,,,,,,,,,,,,,,,,,
90,1311585582859071488,https://twitter.com/GallantNicolas1/status/1311585582859071488,Thu Oct 01 08:35:45 +0000 2020,2020-10-01 08:35:45,GallantNicolas1,Le patron de #Moderna en dit plus sur le timing de son #Vaccin contre la #COVID19 (#coronavirus),Le patron de #Moderna en dit plus sur le timing de son #Vaccin contre la #COVID19 (#coronavirus) https://t.co/yY7PVuuLNR,original,,moderna vaccin covid19 coronavirus,,https://www.capital.fr/entreprises-marches/le-patron-de-moderna-en-dit-plus-sur-le-timing-de-son-vaccin-contre-la-covid-19-1381967,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1167007483929550848,Thu Aug 29 09:34:45 +0000 2019,FALSE,"CFTe (IFTA), membre de l'AFATE @Afatenews",13,790,17,7,,Nicolas Gallant,3554,,,FALSE,8,2020-10-01,,21.0,120.0,0,4.0,1.0,,,0.0,1.0,,,Moderna,,,,,,,,,,,,,,,,,,,,,
91,1311586183030493185,https://twitter.com/bonsoirmichel/status/1311586183030493185,Thu Oct 01 08:38:08 +0000 2020,2020-10-01 08:38:08,bonsoirmichel,"Coronavirus dans le monde : le Chili autorise les études pour deux vaccins, dont celui de Janssen Pharmaceutical via @rtbfinfo","Coronavirus dans le monde : le Chili autorise les études pour deux vaccins, dont celui de Janssen Pharmaceutical https://t.co/QWeScPMlLP via @rtbfinfo",original,,,,https://www.rtbf.be/info/monde/detail_coronavirus-dans-le-monde-le-chili-autorise-les-etudes-pour-deux-vaccins-dont-celui-de-janssen-pharmaceutical?id=10597491&utm_source=rtbfinfo&utm_campaign=social_share&utm_medium=twitter_share,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",604704562,Sun Jun 10 17:49:17 +0000 2012,FALSE,solitaire & solidaire,64275,13218,12671,1000,,1@bonsoirmichel,720407,,,FALSE,8,2020-10-01,rtbfinfo,23.0,150.0,1,0.0,1.0,,,0.0,1.0,,,,,,,,Janssen Pharmaceutical,,,,,,,,,,,,,,,,
92,1311586417076830210,https://twitter.com/Upopaepopse/status/1311586417076830210,Thu Oct 01 08:39:04 +0000 2020,2020-10-01 08:39:04,Upopaepopse,"à tous les ""vaccinolâtres"" qui prétendent que 2 lignées de cellules humaines seulement depuis des décennies servent aux vaccins, il va falloir revoir votre copie. Dr Plotkin en commission : il a utilisé plus de 700 foetus coupés en morceaux pour les seules cultures de SANOFI.","à tous les ""vaccinolâtres"" qui prétendent que 2 lignées de cellules humaines seulement depuis des décennies servent aux vaccins, il va falloir revoir votre copie. Dr Plotkin en commission : il a utilisé plus de 700 foetus coupés en morceaux pour les seules cultures de SANOFI. https://t.co/9BUP7J1rPS",retweet,,,,,74.0,,,,fr,,,75.0,1311244028390912000,ADv_in21,1243861395759935488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",722001435068624896,Mon Apr 18 09:58:51 +0000 2016,FALSE,,3803,37,367,0,,Al kendi F.A,2693,,,FALSE,8,2020-10-01,,49.0,300.0,0,0.0,1.0,,,0.0,1.0,,,SANOFI,,,,,,,,,,,,,,,,,,,,,
93,1311588808480169984,https://twitter.com/EricSALATprof/status/1311588808480169984,Thu Oct 01 08:48:34 +0000 2020,2020-10-01 08:48:34,EricSALATprof,"#COVID19 : une étude montre que le vaccin de Moderna est immunogène et bien toléré chez les personnes âgées, alors que la phase II se poursuit.","#COVID19 : une étude montre que le vaccin de Moderna est immunogène et bien toléré chez les personnes âgées, alors que la phase III se poursuit. https://t.co/5REL0DCb5W",retweet,,covid19,,,11.0,,,,fr,,,8.0,1311538836619620357,leQdM,221059325,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",78564079,Wed Sep 30 10:04:48 +0000 2009,FALSE,PatientEnseignant @Sorbonne @ESCPeurope https://t.co/TMX0MsuU4P Rep.Usagers @SpesW Consultant #EFFIVOX Affaires Publiques,15615,2400,2704,235,"Honfleur, Basse-Normandie",Eric Salat,39061,,http://www.universitedespatients.org,FALSE,8,2020-10-01,,29.0,168.0,0,1.0,1.0,,,0.0,1.0,Moderna,,,,,,,,,,phase II,,,,,,,personnes âgées,,,,,,
94,1311589838467076096,https://twitter.com/Checkpoint120/status/1311589838467076096,Thu Oct 01 08:52:40 +0000 2020,2020-10-01 08:52:40,Checkpoint120,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,787.0,,,,fr,,,956.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",223879220,Tue Dec 07 15:44:12 +0000 2010,FALSE,,11166,139,190,0,,Check120,4454,,,FALSE,8,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
95,1311591812931387392,https://twitter.com/FR24NewsFrance/status/1311591812931387392,Thu Oct 01 09:00:31 +0000 2020,2020-10-01 09:00:31,FR24NewsFrance,Coronavirus Vaccine News: le vaccin Covid-19 de Moderna ne sera pas prêt avant les élections américaines; Rapport | Nouvelles du monde,Coronavirus Vaccine News: le vaccin Covid-19 de Moderna ne sera pas prêt avant les élections américaines; Rapport | Nouvelles du monde https://t.co/99f9u43Lho,original,,,,https://www.fr24news.com/fr/a/2020/10/coronavirus-vaccine-news-le-vaccin-covid-19-de-moderna-ne-sera-pas-pret-avant-les-elections-americaines-rapport-nouvelles-du-monde.html,0.0,,,,fr,,FALSE,0.0,,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",1245483551749005312,Wed Apr 01 22:50:04 +0000 2020,FALSE,FR24 News France,0,95,1,2,,FR24 NEWS,305440,,,FALSE,9,2020-10-01,,25.0,158.0,0,0.0,1.0,,,0.0,1.0,,,Moderna,,,,,,,,,,,,,,,,,,,,,
96,1311593063391932416,https://twitter.com/Cyprustar7/status/1311593063391932416,Thu Oct 01 09:05:29 +0000 2020,2020-10-01 09:05:29,Cyprustar7,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,838.0,,,,fr,,,998.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",818974955278860289,Wed Jan 11 00:16:59 +0000 2017,FALSE,https://t.co/Cxduyf0usH https://t.co/BQUgOufQsZ https://t.co/hsRC9IGp5N… https://t.co/bQMFyymby6,11620,339,166,4,"Haute Normandie, France",Cyprus⭐️,8851,,,FALSE,9,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
97,1311593691392417792,https://twitter.com/faubourgsebast1/status/1311593691392417792,Thu Oct 01 09:07:58 +0000 2020,2020-10-01 09:07:58,faubourgsebast1,"Mené par le bout du nez par Le Géant Sanofi Covid-19: Olivier Véran va adresser ""un message d'alerte"" dans son point hebdomadaire Envoyé via @updayFR","Mené par le bout du nez par Le Géant Sanofi   Covid-19: Olivier Véran va adresser ""un message d'alerte"" dans son point hebdomadaire  https://t.co/1XYHImItRQ  Envoyé via @updayFR",original,,,,https://f7td5.app.goo.gl/5sgyKg,1.0,,,,fr,,FALSE,0.0,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1180105075043311620,Fri Oct 04 13:00:10 +0000 2019,FALSE,"Chloé F. ♀️ Detailmodel .(motarde France) 💃humor is a weapon  🎠🎠🎠🎡🎢🎪 twitter is not Meetic , no DM thank U. homophobic outside ➡️",4158,889,377,1,"Islington district , Paris 3",faubourg sebastopol,27567,,http://www.metropolitanmodels.com/,FALSE,9,2020-10-01,updayFR,31.0,177.0,1,0.0,1.0,,,0.0,1.0,,,Sanofi,,,,,Le Géant,,,,,,,,,,,,,,,,
98,1311594910471127041,https://twitter.com/Yam2426/status/1311594910471127041,Thu Oct 01 09:12:49 +0000 2020,2020-10-01 09:12:49,Yam2426,Êtes vous prêt à entendre la composition des vaccins ? Le témoignage hallucinant et sans remords du créateur de tous les vaccins du Monde et ancien consultant pour SANOFI PASTEUR le Docteur Stanley PLOTKIN sur la composition des vaccins ! Prêt pour le vaccin COVID19 ?,💥Êtes vous prêt à entendre la composition des vaccins💉😂? Le témoignage hallucinant et sans remords du créateur de tous les vaccins💉💉du Monde🌍et ancien consultant pour SANOFI PASTEUR le Docteur🥼Stanley PLOTKIN sur la composition des vaccins😁! Prêt pour le vaccin COVID19😂? https://t.co/FCLeCMWHus,retweet,,,,,838.0,,,,fr,,,998.0,1311218589777657857,GaumontRene,1205119072557502464,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1256858500506025984,Sun May 03 08:11:28 +0000 2020,FALSE,j'aime chercher les vérités qui me guident vers la Vérité.  #MAGA  #SaveOurChildren,28798,281,605,0,France,Yam2426,17052,,,FALSE,9,2020-10-01,,47.0,304.0,0,0.0,1.0,"💥, 💉, 😂, 💉, 💉, 🌍, 🥼, 😁, 😂","collision, syringe, face with tears of joy, syringe, syringe, globe showing Europe-Africa, lab coat, beaming face with smiling eyes, face with tears of joy",9.0,1.0,,,,,,,,SANOFI PASTEUR,,,,,,,,,,,,,,,,
99,1311597247952453632,https://twitter.com/HEKAMIAH3/status/1311597247952453632,Thu Oct 01 09:22:06 +0000 2020,2020-10-01 09:22:06,HEKAMIAH3,Moderna prévient qu'il n'y a aucune chance que son vaccin covid-19 soit disponible pour l'élection présidentielle US :,Moderna prévient qu'il n'y a aucune chance que son vaccin covid-19 soit disponible pour l'élection présidentielle US :   https://t.co/CSlS7Cb4G1,retweet,,,,,3.0,,,,fr,,,1.0,1311573564034707458,InvestingFrance,122028220,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",758012165890662401,Tue Jul 26 18:52:38 +0000 2016,FALSE,Spiritualité Économie Finance Nutrition Médecines non conventionnelles Culture #DDHC_de_1789,18910,506,476,1,,HEKAMIAH,26975,,,FALSE,9,2020-10-01,,25.0,144.0,0,0.0,1.0,,,0.0,1.0,,,,,,,,Moderna,covid-19,,,,,,,,,,,,,,,
100,1311597809762791424,https://twitter.com/grmpgn/status/1311597809762791424,Thu Oct 01 09:24:20 +0000 2020,2020-10-01 09:24:20,grmpgn,"D’après le Financial Times, qui s’est entretenu avec le CEO de la société de biotechnologie Moderna, le vaccin contre le covid sur lequel travaille la société ne sera pas prêt pour l'élection présidentielle américaine.","D’après le Financial Times, qui s’est entretenu avec le CEO de la société de biotechnologie Moderna, le  vaccin contre le covid sur lequel travaille la société ne sera pas prêt pour l'élection présidentielle américaine.",retweet,,,,,3.0,,,,fr,,,2.0,1311583968874188800,Axelrod975,1310254052861775874,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",554232833,Sun Apr 15 10:07:31 +0000 2012,FALSE,"Chi va piano, va sano e va lontano | @HowToBe_edu | @Take_Away_Love",45553,1697,614,20,Even Love is for TakeAway,Mike,66382,,https://twitter.com/i/lists/757222263062163457,FALSE,9,2020-10-01,,37.0,219.0,0,0.0,0.0,,,0.0,1.0,,,Moderna,,,,,Financial Times,,,,,,,,,,,,,,,,
